id;date_time;type_consumption;id_restaurant;id_customer
2964;2023-06-11 13:38:56.204509;restaurant;4;19
2965;2023-06-11 13:37:56.204509;delivery;10;6
2966;2023-06-11 13:36:56.204509;restaurant;8;4
2967;2023-06-11 13:35:56.204509;restaurant;4;12
2968;2023-06-11 13:34:56.204509;restaurant;7;11
2969;2023-06-11 13:33:56.204509;restaurant;1;12
2970;2023-06-11 13:32:56.204509;delivery;9;7
2971;2023-06-11 13:31:56.204509;restaurant;10;12
2972;2023-06-11 13:30:56.204509;delivery;8;18
2973;2023-06-11 13:29:56.204509;restaurant;1;4
2974;2023-06-11 13:28:56.204509;restaurant;5;20
2975;2023-06-11 13:27:56.204509;delivery;7;1
2976;2023-06-11 13:26:56.204509;delivery;2;16
2977;2023-06-11 13:25:56.204509;delivery;2;7
2978;2023-06-11 13:24:56.204509;delivery;6;19
2979;2023-06-11 13:23:56.204509;restaurant;5;3
2980;2023-06-11 13:22:56.204509;restaurant;4;5
2981;2023-06-11 13:21:56.204509;restaurant;7;20
2982;2023-06-11 13:20:56.204509;delivery;10;18
2983;2023-06-11 13:19:56.204509;delivery;5;1
2984;2023-06-11 13:18:56.204509;delivery;3;19
2985;2023-06-11 13:17:56.204509;restaurant;2;16
2986;2023-06-11 13:16:56.204509;delivery;9;7
2987;2023-06-11 13:15:56.204509;restaurant;3;4
2988;2023-06-11 13:14:56.204509;delivery;7;9
2989;2023-06-11 13:13:56.204509;delivery;9;3
2990;2023-06-11 13:12:56.204509;delivery;2;4
2991;2023-06-11 13:11:56.204509;delivery;7;15
2992;2023-06-11 13:10:56.204509;delivery;1;14
2993;2023-06-11 13:09:56.204509;delivery;3;3
2994;2023-06-11 13:08:56.204509;restaurant;5;4
2995;2023-06-11 13:07:56.204509;restaurant;10;7
2996;2023-06-11 13:06:56.204509;restaurant;5;5
2997;2023-06-11 13:05:56.204509;delivery;9;10
2998;2023-06-11 13:04:56.204509;restaurant;9;8
2999;2023-06-11 13:03:56.204509;delivery;5;7
3000;2023-06-11 13:02:56.204509;delivery;7;13
3001;2023-06-11 13:01:56.204509;restaurant;1;2
3002;2023-06-11 13:00:56.204509;delivery;10;12
3003;2023-06-11 12:59:56.204509;delivery;5;13
3004;2023-06-11 12:58:56.204509;delivery;5;12
3005;2023-06-11 12:57:56.204509;delivery;2;3
3006;2023-06-11 12:56:56.204509;restaurant;1;12
3007;2023-06-11 12:55:56.204509;delivery;6;3
3008;2023-06-11 12:54:56.204509;delivery;9;14
3009;2023-06-11 12:53:56.204509;delivery;6;10
3010;2023-06-11 12:52:56.204509;delivery;10;5
3011;2023-06-11 12:51:56.204509;delivery;8;4
3012;2023-06-11 12:50:56.204509;restaurant;2;14
3013;2023-06-11 12:49:56.204509;delivery;8;19
3014;2023-06-11 12:48:56.204509;delivery;5;11
3015;2023-06-11 12:47:56.204509;restaurant;4;2
3016;2023-06-11 12:46:56.204509;delivery;7;11
3017;2023-06-11 12:45:56.204509;restaurant;8;7
3018;2023-06-11 12:44:56.204509;delivery;3;14
3019;2023-06-11 12:43:56.204509;restaurant;4;1
3020;2023-06-11 12:42:56.204509;delivery;1;17
3021;2023-06-11 12:41:56.204509;delivery;1;5
3022;2023-06-11 12:40:56.204509;restaurant;8;18
3023;2023-06-11 12:39:56.204509;restaurant;1;5
3024;2023-06-11 12:38:56.204509;delivery;4;13
3025;2023-06-11 12:37:56.204509;restaurant;8;1
3026;2023-06-11 12:36:56.204509;restaurant;6;4
3027;2023-06-11 12:35:56.204509;delivery;9;10
3028;2023-06-11 12:34:56.204509;restaurant;10;20
3029;2023-06-11 12:33:56.204509;delivery;10;15
3030;2023-06-11 12:32:56.204509;restaurant;9;19
3031;2023-06-11 12:31:56.204509;delivery;6;1
3032;2023-06-11 12:30:56.204509;delivery;10;1
3033;2023-06-11 12:29:56.204509;delivery;10;4
3034;2023-06-11 12:28:56.204509;restaurant;3;20
3035;2023-06-11 12:27:56.204509;restaurant;8;1
3036;2023-06-11 12:26:56.204509;delivery;2;7
3037;2023-06-11 12:25:56.204509;delivery;2;10
3038;2023-06-11 12:24:56.204509;restaurant;10;14
3039;2023-06-11 12:23:56.204509;delivery;4;9
3040;2023-06-11 12:22:56.204509;delivery;8;5
3041;2023-06-11 12:21:56.204509;restaurant;9;13
3042;2023-06-11 12:20:56.204509;restaurant;7;13
3043;2023-06-11 12:19:56.204509;delivery;7;1
3044;2023-06-11 12:18:56.204509;restaurant;7;17
3045;2023-06-11 12:17:56.204509;delivery;1;4
3046;2023-06-11 12:16:56.204509;delivery;6;16
3047;2023-06-11 12:15:56.204509;restaurant;6;6
3048;2023-06-11 12:14:56.204509;restaurant;5;20
3049;2023-06-11 12:13:56.204509;restaurant;9;6
3050;2023-06-11 12:12:56.204509;restaurant;3;12
3051;2023-06-11 12:11:56.204509;delivery;6;16
3052;2023-06-11 12:10:56.204509;delivery;7;3
3053;2023-06-11 12:09:56.204509;delivery;5;9
3054;2023-06-11 12:08:56.204509;restaurant;4;7
3055;2023-06-11 12:07:56.204509;delivery;8;3
3056;2023-06-11 12:06:56.204509;delivery;7;19
3057;2023-06-11 12:05:56.204509;restaurant;8;11
3058;2023-06-11 12:04:56.204509;delivery;1;15
3059;2023-06-11 12:03:56.204509;delivery;4;19
3060;2023-06-11 12:02:56.204509;restaurant;3;14
3061;2023-06-11 12:01:56.204509;delivery;1;15
3062;2023-06-11 12:00:56.204509;restaurant;3;17
3063;2023-06-11 11:59:56.204509;delivery;8;3
3064;2023-06-11 11:58:56.204509;restaurant;10;16
3065;2023-06-11 11:57:56.204509;delivery;3;19
3066;2023-06-11 11:56:56.204509;restaurant;4;4
3067;2023-06-11 11:55:56.204509;delivery;7;14
3068;2023-06-11 11:54:56.204509;delivery;6;20
3069;2023-06-11 11:53:56.204509;delivery;10;18
3070;2023-06-11 11:52:56.204509;restaurant;7;14
3071;2023-06-11 11:51:56.204509;restaurant;3;15
3072;2023-06-11 11:50:56.204509;delivery;3;12
3073;2023-06-11 11:49:56.204509;delivery;1;18
3074;2023-06-11 11:48:56.204509;delivery;4;5
3075;2023-06-11 11:47:56.204509;restaurant;2;20
3076;2023-06-11 11:46:56.204509;delivery;9;10
3077;2023-06-11 11:45:56.204509;delivery;8;13
3078;2023-06-11 11:44:56.204509;delivery;1;12
3079;2023-06-11 11:43:56.204509;delivery;5;3
3080;2023-06-11 11:42:56.204509;restaurant;1;8
3081;2023-06-11 11:41:56.204509;restaurant;4;7
3082;2023-06-11 11:40:56.204509;restaurant;5;16
3083;2023-06-11 11:39:56.204509;delivery;8;3
3084;2023-06-11 11:38:56.204509;delivery;9;18
3085;2023-06-11 11:37:56.204509;restaurant;9;1
3086;2023-06-11 11:36:56.204509;restaurant;6;3
3087;2023-06-11 11:35:56.204509;delivery;2;8
3088;2023-06-11 11:34:56.204509;restaurant;1;16
3089;2023-06-11 11:33:56.204509;delivery;9;17
3090;2023-06-11 11:32:56.204509;restaurant;10;12
3091;2023-06-11 11:31:56.204509;delivery;5;1
3092;2023-06-11 11:30:56.204509;delivery;5;8
3093;2023-06-11 11:29:56.204509;delivery;8;18
3094;2023-06-11 11:28:56.204509;delivery;1;16
3095;2023-06-11 11:27:56.204509;delivery;8;5
3096;2023-06-11 11:26:56.204509;delivery;7;4
3097;2023-06-11 11:25:56.204509;delivery;2;14
3098;2023-06-11 11:24:56.204509;restaurant;2;19
3099;2023-06-11 11:23:56.204509;delivery;3;8
3100;2023-06-11 11:22:56.204509;delivery;1;11
3101;2023-06-11 11:21:56.204509;restaurant;8;1
3102;2023-06-11 11:20:56.204509;restaurant;3;15
3103;2023-06-11 11:19:56.204509;restaurant;4;17
3104;2023-06-11 11:18:56.204509;restaurant;5;1
3105;2023-06-11 11:17:56.204509;delivery;5;3
3106;2023-06-11 11:16:56.204509;delivery;1;9
3107;2023-06-11 11:15:56.204509;delivery;3;17
3108;2023-06-11 11:14:56.204509;restaurant;10;7
3109;2023-06-11 11:13:56.204509;delivery;3;2
3110;2023-06-11 11:12:56.204509;restaurant;10;18
3111;2023-06-11 11:11:56.204509;delivery;8;20
3112;2023-06-11 11:10:56.204509;restaurant;7;14
3113;2023-06-11 11:09:56.204509;restaurant;8;10
3114;2023-06-11 11:08:56.204509;delivery;3;11
3115;2023-06-11 11:07:56.204509;restaurant;2;16
3116;2023-06-11 11:06:56.204509;delivery;5;12
3117;2023-06-11 11:05:56.204509;delivery;8;1
3118;2023-06-11 11:04:56.204509;delivery;8;16
3119;2023-06-11 11:03:56.204509;restaurant;4;17
3120;2023-06-11 11:02:56.204509;restaurant;2;2
3121;2023-06-11 11:01:56.204509;delivery;1;18
3122;2023-06-11 11:00:56.204509;restaurant;4;1
3123;2023-06-11 10:59:56.204509;delivery;7;11
3124;2023-06-11 10:58:56.204509;restaurant;9;14
3125;2023-06-11 10:57:56.204509;restaurant;7;15
3126;2023-06-11 10:56:56.204509;delivery;2;9
3127;2023-06-11 10:55:56.204509;delivery;2;3
3128;2023-06-11 10:54:56.204509;restaurant;3;18
3129;2023-06-11 10:53:56.204509;delivery;1;8
3130;2023-06-11 10:52:56.204509;restaurant;8;2
3131;2023-06-11 10:51:56.204509;delivery;7;2
3132;2023-06-11 10:50:56.204509;restaurant;7;9
3133;2023-06-11 10:49:56.204509;restaurant;5;12
3134;2023-06-11 10:48:56.204509;delivery;6;2
3135;2023-06-11 10:47:56.204509;delivery;4;3
3136;2023-06-11 10:46:56.204509;restaurant;5;17
3137;2023-06-11 10:45:56.204509;delivery;5;13
3138;2023-06-11 10:44:56.204509;delivery;2;15
3139;2023-06-11 10:43:56.204509;delivery;5;3
3140;2023-06-11 10:42:56.204509;restaurant;1;16
3141;2023-06-11 10:41:56.204509;restaurant;10;10
3142;2023-06-11 10:40:56.204509;delivery;7;6
3143;2023-06-11 10:39:56.204509;restaurant;2;2
3144;2023-06-11 10:38:56.204509;restaurant;4;17
3145;2023-06-11 10:37:56.204509;restaurant;1;6
3146;2023-06-11 10:36:56.204509;restaurant;8;14
3147;2023-06-11 10:35:56.204509;delivery;6;15
3148;2023-06-11 10:34:56.204509;delivery;8;6
3149;2023-06-11 10:33:56.204509;restaurant;7;5
3150;2023-06-11 10:32:56.204509;restaurant;7;5
3151;2023-06-11 10:31:56.204509;restaurant;1;18
3152;2023-06-11 10:30:56.204509;delivery;10;7
3153;2023-06-11 10:29:56.204509;restaurant;8;3
3154;2023-06-11 10:28:56.204509;delivery;10;5
3155;2023-06-11 10:27:56.204509;delivery;4;14
3156;2023-06-11 10:26:56.204509;restaurant;8;4
3157;2023-06-11 10:25:56.204509;delivery;9;17
3158;2023-06-11 10:24:56.204509;restaurant;3;7
3159;2023-06-11 10:23:56.204509;delivery;1;20
3160;2023-06-11 10:22:56.204509;restaurant;7;16
3161;2023-06-11 10:21:56.204509;restaurant;3;3
3162;2023-06-11 10:20:56.204509;delivery;3;1
3163;2023-06-11 10:19:56.204509;restaurant;8;8
3164;2023-06-11 10:18:56.204509;restaurant;7;8
3165;2023-06-11 10:17:56.204509;delivery;6;1
3166;2023-06-11 10:16:56.204509;restaurant;7;2
3167;2023-06-11 10:15:56.204509;delivery;9;15
3168;2023-06-11 10:14:56.204509;delivery;2;7
3169;2023-06-11 10:13:56.204509;delivery;8;3
3170;2023-06-11 10:12:56.204509;delivery;1;18
3171;2023-06-11 10:11:56.204509;restaurant;3;12
3172;2023-06-11 10:10:56.204509;restaurant;9;10
3173;2023-06-11 10:09:56.204509;restaurant;4;13
3174;2023-06-11 10:08:56.204509;restaurant;3;16
3175;2023-06-11 10:07:56.204509;delivery;3;19
3176;2023-06-11 10:06:56.204509;delivery;7;10
3177;2023-06-11 10:05:56.204509;delivery;7;8
3178;2023-06-11 10:04:56.204509;restaurant;5;6
3179;2023-06-11 10:03:56.204509;restaurant;5;17
3180;2023-06-11 10:02:56.204509;delivery;6;6
3181;2023-06-11 10:01:56.204509;delivery;6;3
3182;2023-06-11 10:00:56.204509;delivery;3;7
3183;2023-06-11 09:59:56.204509;restaurant;9;19
3184;2023-06-11 09:58:56.204509;delivery;2;9
3185;2023-06-11 09:57:56.204509;delivery;8;11
3186;2023-06-11 09:56:56.204509;restaurant;7;6
3187;2023-06-11 09:55:56.204509;restaurant;4;17
3188;2023-06-11 09:54:56.204509;restaurant;8;9
3189;2023-06-11 09:53:56.204509;delivery;7;19
3190;2023-06-11 09:52:56.204509;restaurant;8;7
3191;2023-06-11 09:51:56.204509;restaurant;5;4
3192;2023-06-11 09:50:56.204509;restaurant;9;4
3193;2023-06-11 09:49:56.204509;restaurant;4;17
3194;2023-06-11 09:48:56.204509;restaurant;6;9
3195;2023-06-11 09:47:56.204509;restaurant;1;11
3196;2023-06-11 09:46:56.204509;delivery;6;9
3197;2023-06-11 09:45:56.204509;delivery;5;20
3198;2023-06-11 09:44:56.204509;delivery;1;7
3199;2023-06-11 09:43:56.204509;restaurant;9;19
3200;2023-06-11 09:42:56.204509;delivery;6;16
3201;2023-06-11 09:41:56.204509;restaurant;9;5
3202;2023-06-11 09:40:56.204509;delivery;3;2
3203;2023-06-11 09:39:56.204509;restaurant;3;16
3204;2023-06-11 09:38:56.204509;restaurant;9;16
3205;2023-06-11 09:37:56.204509;delivery;8;12
3206;2023-06-11 09:36:56.204509;restaurant;10;17
3207;2023-06-11 09:35:56.204509;restaurant;10;8
3208;2023-06-11 09:34:56.204509;restaurant;1;8
3209;2023-06-11 09:33:56.204509;delivery;1;5
3210;2023-06-11 09:32:56.204509;delivery;9;14
3211;2023-06-11 09:31:56.204509;restaurant;5;8
3212;2023-06-11 09:30:56.204509;restaurant;10;3
3213;2023-06-11 09:29:56.204509;delivery;5;13
3214;2023-06-11 09:28:56.204509;restaurant;3;15
3215;2023-06-11 09:27:56.204509;restaurant;1;11
3216;2023-06-11 09:26:56.204509;delivery;1;12
3217;2023-06-11 09:25:56.204509;restaurant;10;10
3218;2023-06-11 09:24:56.204509;restaurant;3;5
3219;2023-06-11 09:23:56.204509;delivery;4;16
3220;2023-06-11 09:22:56.204509;restaurant;1;7
3221;2023-06-11 09:21:56.204509;delivery;5;5
3222;2023-06-11 09:20:56.204509;restaurant;5;14
3223;2023-06-11 09:19:56.204509;restaurant;3;19
3224;2023-06-11 09:18:56.204509;restaurant;5;9
3225;2023-06-11 09:17:56.204509;restaurant;4;5
3226;2023-06-11 09:16:56.204509;restaurant;6;7
3227;2023-06-11 09:15:56.204509;restaurant;5;3
3228;2023-06-11 09:14:56.204509;delivery;10;16
3229;2023-06-11 09:13:56.204509;restaurant;4;12
3230;2023-06-11 09:12:56.204509;delivery;1;3
3231;2023-06-11 09:11:56.204509;restaurant;4;17
3232;2023-06-11 09:10:56.204509;delivery;4;14
3233;2023-06-11 09:09:56.204509;delivery;3;8
3234;2023-06-11 09:08:56.204509;delivery;6;2
3235;2023-06-11 09:07:56.204509;delivery;4;12
3236;2023-06-11 09:06:56.204509;restaurant;2;14
3237;2023-06-11 09:05:56.204509;restaurant;2;11
3238;2023-06-11 09:04:56.204509;delivery;9;2
3239;2023-06-11 09:03:56.204509;restaurant;9;20
3240;2023-06-11 09:02:56.204509;restaurant;8;13
3241;2023-06-11 09:01:56.204509;restaurant;8;14
3242;2023-06-11 09:00:56.204509;restaurant;1;15
3243;2023-06-11 08:59:56.204509;delivery;10;11
3244;2023-06-11 08:58:56.204509;delivery;6;12
3245;2023-06-11 08:57:56.204509;delivery;7;13
3246;2023-06-11 08:56:56.204509;restaurant;3;12
3247;2023-06-11 08:55:56.204509;restaurant;4;16
3248;2023-06-11 08:54:56.204509;delivery;8;1
3249;2023-06-11 08:53:56.204509;delivery;1;13
3250;2023-06-11 08:52:56.204509;restaurant;2;11
3251;2023-06-11 08:51:56.204509;restaurant;3;16
3252;2023-06-11 08:50:56.204509;delivery;2;8
3253;2023-06-11 08:49:56.204509;delivery;7;15
3254;2023-06-11 08:48:56.204509;delivery;5;11
3255;2023-06-11 08:47:56.204509;delivery;5;2
3256;2023-06-11 08:46:56.204509;delivery;8;16
3257;2023-06-11 08:45:56.204509;restaurant;6;1
3258;2023-06-11 08:44:56.204509;delivery;7;2
3259;2023-06-11 08:43:56.204509;delivery;4;8
3260;2023-06-11 08:42:56.204509;delivery;9;5
3261;2023-06-11 08:41:56.204509;restaurant;7;11
3262;2023-06-11 08:40:56.204509;delivery;4;11
3263;2023-06-11 08:39:56.204509;delivery;7;9
3264;2023-06-11 08:38:56.204509;restaurant;5;16
3265;2023-06-11 08:37:56.204509;delivery;4;9
3266;2023-06-11 08:36:56.204509;delivery;6;2
3267;2023-06-11 08:35:56.204509;restaurant;9;19
3268;2023-06-11 08:34:56.204509;delivery;10;14
3269;2023-06-11 08:33:56.204509;delivery;3;3
3270;2023-06-11 08:32:56.204509;restaurant;10;15
3271;2023-06-11 08:31:56.204509;restaurant;9;4
3272;2023-06-11 08:30:56.204509;restaurant;2;9
3273;2023-06-11 08:29:56.204509;restaurant;2;5
3274;2023-06-11 08:28:56.204509;delivery;1;3
3275;2023-06-11 08:27:56.204509;restaurant;1;1
3276;2023-06-11 08:26:56.204509;delivery;1;20
3277;2023-06-11 08:25:56.204509;delivery;10;5
3278;2023-06-11 08:24:56.204509;restaurant;8;12
3279;2023-06-11 08:23:56.204509;delivery;8;11
3280;2023-06-11 08:22:56.204509;restaurant;5;11
3281;2023-06-11 08:21:56.204509;delivery;5;9
3282;2023-06-11 08:20:56.204509;restaurant;4;17
3283;2023-06-11 08:19:56.204509;restaurant;2;17
3284;2023-06-11 08:18:56.204509;delivery;3;2
3285;2023-06-11 08:17:56.204509;restaurant;10;8
3286;2023-06-11 08:16:56.204509;restaurant;6;4
3287;2023-06-11 08:15:56.204509;delivery;7;2
3288;2023-06-11 08:14:56.204509;restaurant;6;11
3289;2023-06-11 08:13:56.204509;restaurant;10;19
3290;2023-06-11 08:12:56.204509;restaurant;9;16
3291;2023-06-11 08:11:56.204509;delivery;7;11
3292;2023-06-11 08:10:56.204509;restaurant;1;18
3293;2023-06-11 08:09:56.204509;delivery;9;11
3294;2023-06-11 08:08:56.204509;restaurant;2;3
3295;2023-06-11 08:07:56.204509;restaurant;6;10
3296;2023-06-11 08:06:56.204509;delivery;7;18
3297;2023-06-11 08:05:56.204509;restaurant;8;14
3298;2023-06-11 08:04:56.204509;restaurant;10;19
3299;2023-06-11 08:03:56.204509;delivery;9;7
3300;2023-06-11 08:02:56.204509;delivery;10;2
3301;2023-06-11 08:01:56.204509;delivery;2;12
3302;2023-06-11 08:00:56.204509;delivery;9;13
3303;2023-06-11 07:59:56.204509;restaurant;4;6
3304;2023-06-11 07:58:56.204509;delivery;2;13
3305;2023-06-11 07:57:56.204509;restaurant;4;17
3306;2023-06-11 07:56:56.204509;delivery;2;16
3307;2023-06-11 07:55:56.204509;delivery;1;2
3308;2023-06-11 07:54:56.204509;delivery;3;10
3309;2023-06-11 07:53:56.204509;restaurant;10;3
3310;2023-06-11 07:52:56.204509;delivery;5;1
3311;2023-06-11 07:51:56.204509;delivery;3;9
3312;2023-06-11 07:50:56.204509;restaurant;4;11
3313;2023-06-11 07:49:56.204509;restaurant;9;6
3314;2023-06-11 07:48:56.204509;restaurant;10;6
3315;2023-06-11 07:47:56.204509;restaurant;6;12
3316;2023-06-11 07:46:56.204509;restaurant;5;10
3317;2023-06-11 07:45:56.204509;delivery;9;7
3318;2023-06-11 07:44:56.204509;delivery;6;2
3319;2023-06-11 07:43:56.204509;delivery;8;17
3320;2023-06-11 07:42:56.204509;delivery;7;4
3321;2023-06-11 07:41:56.204509;delivery;1;17
3322;2023-06-11 07:40:56.204509;delivery;9;17
3323;2023-06-11 07:39:56.204509;restaurant;9;12
3324;2023-06-11 07:38:56.204509;delivery;6;9
3325;2023-06-11 07:37:56.204509;restaurant;5;18
3326;2023-06-11 07:36:56.204509;restaurant;8;8
3327;2023-06-11 07:35:56.204509;restaurant;10;1
3328;2023-06-11 07:34:56.204509;restaurant;10;7
3329;2023-06-11 07:33:56.204509;restaurant;8;10
3330;2023-06-11 07:32:56.204509;restaurant;2;10
3331;2023-06-11 07:31:56.204509;restaurant;8;13
3332;2023-06-11 07:30:56.204509;delivery;4;1
3333;2023-06-11 07:29:56.204509;restaurant;6;16
3334;2023-06-11 07:28:56.204509;restaurant;1;1
3335;2023-06-11 07:27:56.204509;delivery;6;1
3336;2023-06-11 07:26:56.204509;restaurant;3;13
3337;2023-06-11 07:25:56.204509;restaurant;6;7
3338;2023-06-11 07:24:56.204509;delivery;6;19
3339;2023-06-11 07:23:56.204509;restaurant;2;18
3340;2023-06-11 07:22:56.204509;delivery;7;8
3341;2023-06-11 07:21:56.204509;delivery;10;13
3342;2023-06-11 07:20:56.204509;restaurant;10;10
3343;2023-06-11 07:19:56.204509;restaurant;8;11
3344;2023-06-11 07:18:56.204509;restaurant;1;4
3345;2023-06-11 07:17:56.204509;delivery;4;9
3346;2023-06-11 07:16:56.204509;restaurant;3;2
3347;2023-06-11 07:15:56.204509;delivery;5;1
3348;2023-06-11 07:14:56.204509;restaurant;2;2
3349;2023-06-11 07:13:56.204509;restaurant;6;6
3350;2023-06-11 07:12:56.204509;restaurant;9;3
3351;2023-06-11 07:11:56.204509;delivery;7;5
3352;2023-06-11 07:10:56.204509;delivery;10;2
3353;2023-06-11 07:09:56.204509;restaurant;6;1
3354;2023-06-11 07:08:56.204509;restaurant;5;3
3355;2023-06-11 07:07:56.204509;restaurant;4;14
3356;2023-06-11 07:06:56.204509;restaurant;5;2
3357;2023-06-11 07:05:56.204509;restaurant;9;12
3358;2023-06-11 07:04:56.204509;restaurant;7;9
3359;2023-06-11 07:03:56.204509;delivery;5;12
3360;2023-06-11 07:02:56.204509;restaurant;7;12
3361;2023-06-11 07:01:56.204509;delivery;3;15
3362;2023-06-11 07:00:56.204509;restaurant;3;12
3363;2023-06-11 06:59:56.204509;restaurant;4;15
3364;2023-06-11 06:58:56.204509;restaurant;5;17
3365;2023-06-11 06:57:56.204509;delivery;2;17
3366;2023-06-11 06:56:56.204509;restaurant;4;2
3367;2023-06-11 06:55:56.204509;delivery;4;17
3368;2023-06-11 06:54:56.204509;delivery;7;15
3369;2023-06-11 06:53:56.204509;restaurant;9;12
3370;2023-06-11 06:52:56.204509;delivery;6;15
3371;2023-06-11 06:51:56.204509;restaurant;2;7
3372;2023-06-11 06:50:56.204509;restaurant;3;17
3373;2023-06-11 06:49:56.204509;restaurant;9;14
3374;2023-06-11 06:48:56.204509;restaurant;2;9
3375;2023-06-11 06:47:56.204509;restaurant;10;3
3376;2023-06-11 06:46:56.204509;delivery;3;2
3377;2023-06-11 06:45:56.204509;restaurant;4;18
3378;2023-06-11 06:44:56.204509;restaurant;10;19
3379;2023-06-11 06:43:56.204509;restaurant;9;10
3380;2023-06-11 06:42:56.204509;restaurant;9;12
3381;2023-06-11 06:41:56.204509;delivery;9;6
3382;2023-06-11 06:40:56.204509;restaurant;10;19
3383;2023-06-11 06:39:56.204509;delivery;6;11
3384;2023-06-11 06:38:56.204509;restaurant;8;9
3385;2023-06-11 06:37:56.204509;delivery;1;19
3386;2023-06-11 06:36:56.204509;restaurant;4;16
3387;2023-06-11 06:35:56.204509;restaurant;3;10
3388;2023-06-11 06:34:56.204509;restaurant;8;20
3389;2023-06-11 06:33:56.204509;delivery;5;18
3390;2023-06-11 06:32:56.204509;restaurant;5;8
3391;2023-06-11 06:31:56.204509;restaurant;6;19
3392;2023-06-11 06:30:56.204509;restaurant;9;4
3393;2023-06-11 06:29:56.204509;restaurant;10;1
3394;2023-06-11 06:28:56.204509;restaurant;8;3
3395;2023-06-11 06:27:56.204509;restaurant;1;11
3396;2023-06-11 06:26:56.204509;restaurant;10;6
3397;2023-06-11 06:25:56.204509;restaurant;5;7
3398;2023-06-11 06:24:56.204509;delivery;5;6
3399;2023-06-11 06:23:56.204509;restaurant;8;1
3400;2023-06-11 06:22:56.204509;restaurant;7;9
3401;2023-06-11 06:21:56.204509;delivery;8;12
3402;2023-06-11 06:20:56.204509;delivery;5;1
3403;2023-06-11 06:19:56.204509;delivery;6;11
3404;2023-06-11 06:18:56.204509;restaurant;2;20
3405;2023-06-11 06:17:56.204509;restaurant;5;1
3406;2023-06-11 06:16:56.204509;delivery;2;6
3407;2023-06-11 06:15:56.204509;restaurant;2;4
3408;2023-06-11 06:14:56.204509;restaurant;8;19
3409;2023-06-11 06:13:56.204509;delivery;3;13
3410;2023-06-11 06:12:56.204509;restaurant;9;7
3411;2023-06-11 06:11:56.204509;restaurant;4;17
3412;2023-06-11 06:10:56.204509;restaurant;1;17
3413;2023-06-11 06:09:56.204509;delivery;7;18
3414;2023-06-11 06:08:56.204509;restaurant;3;17
3415;2023-06-11 06:07:56.204509;restaurant;10;9
3416;2023-06-11 06:06:56.204509;restaurant;1;6
3417;2023-06-11 06:05:56.204509;restaurant;9;16
3418;2023-06-11 06:04:56.204509;restaurant;3;19
3419;2023-06-11 06:03:56.204509;delivery;10;15
3420;2023-06-11 06:02:56.204509;restaurant;4;16
3421;2023-06-11 06:01:56.204509;restaurant;8;6
3422;2023-06-11 06:00:56.204509;delivery;4;17
3423;2023-06-11 05:59:56.204509;restaurant;1;2
3424;2023-06-11 05:58:56.204509;restaurant;4;12
3425;2023-06-11 05:57:56.204509;delivery;2;9
3426;2023-06-11 05:56:56.204509;delivery;2;14
3427;2023-06-11 05:55:56.204509;delivery;3;14
3428;2023-06-11 05:54:56.204509;delivery;3;19
3429;2023-06-11 05:53:56.204509;restaurant;2;13
3430;2023-06-11 05:52:56.204509;delivery;8;2
3431;2023-06-11 05:51:56.204509;restaurant;7;19
3432;2023-06-11 05:50:56.204509;restaurant;6;4
3433;2023-06-11 05:49:56.204509;restaurant;9;19
3434;2023-06-11 05:48:56.204509;restaurant;10;11
3435;2023-06-11 05:47:56.204509;delivery;2;11
3436;2023-06-11 05:46:56.204509;restaurant;9;18
3437;2023-06-11 05:45:56.204509;delivery;8;16
3438;2023-06-11 05:44:56.204509;restaurant;2;14
3439;2023-06-11 05:43:56.204509;delivery;8;1
3440;2023-06-11 05:42:56.204509;restaurant;9;8
3441;2023-06-11 05:41:56.204509;restaurant;1;10
3442;2023-06-11 05:40:56.204509;delivery;2;11
3443;2023-06-11 05:39:56.204509;delivery;2;11
3444;2023-06-11 05:38:56.204509;restaurant;9;10
3445;2023-06-11 05:37:56.204509;delivery;10;3
3446;2023-06-11 05:36:56.204509;restaurant;5;20
3447;2023-06-11 05:35:56.204509;restaurant;10;1
3448;2023-06-11 05:34:56.204509;delivery;5;2
3449;2023-06-11 05:33:56.204509;restaurant;5;9
3450;2023-06-11 05:32:56.204509;restaurant;2;17
3451;2023-06-11 05:31:56.204509;restaurant;1;1
3452;2023-06-11 05:30:56.204509;delivery;1;18
3453;2023-06-11 05:29:56.204509;delivery;9;18
3454;2023-06-11 05:28:56.204509;restaurant;6;20
3455;2023-06-11 05:27:56.204509;delivery;6;10
3456;2023-06-11 05:26:56.204509;restaurant;7;16
3457;2023-06-11 05:25:56.204509;restaurant;2;16
3458;2023-06-11 05:24:56.204509;restaurant;2;6
3459;2023-06-11 05:23:56.204509;restaurant;2;20
3460;2023-06-11 05:22:56.204509;delivery;1;10
3461;2023-06-11 05:21:56.204509;delivery;9;15
3462;2023-06-11 05:20:56.204509;delivery;3;8
3463;2023-06-11 05:19:56.204509;delivery;4;13
3464;2023-06-11 05:18:56.204509;restaurant;8;6
3465;2023-06-11 05:17:56.204509;delivery;10;3
3466;2023-06-11 05:16:56.204509;restaurant;3;4
3467;2023-06-11 05:15:56.204509;restaurant;10;16
3468;2023-06-11 05:14:56.204509;delivery;3;10
3469;2023-06-11 05:13:56.204509;delivery;7;13
3470;2023-06-11 05:12:56.204509;delivery;7;12
